lesson	sent_id	sound_file	sent	trans	grammar_sent	vocab_sent	kanji_sent
lesson05	05_10	sound/05_10.mov	頼朝は１１９２年に鎌倉に幕府を開いて、日本で初めての武士の政治を行ないました。	Yoritomo established a Bakufu (military government) in Kamakura in 1192 and carried out Japan's first military government.	頼朝は１１９２年に鎌倉に幕府を開いて、日本で初めての武士の政治を行ないました。	<a onclick="show('../vocab/1740.html')">頼朝</a>は１１９２年に<a onclick="show('../vocab/2007.html')">鎌倉</a>に<a onclick="show('../vocab/328.html')">幕府</a>を<a onclick="show('../vocab/1742.html')">開いて</a>、日本で<a onclick="show('../vocab/1561.html')">初めて</a>の<a onclick="show('../vocab/308.html')">武士</a>の<a onclick="show('../vocab/26.html')">政治</a>を行ないました。	頼朝は１１９２年に鎌倉に<a onclick="show_gif('../kanji/120.gif')">幕</a>府を開いて、日本で初めての武士の政治を行ないました。
lesson05	05_11	sound/05_11.mov	平清盛も武士でしたが、源氏を敗って天下を治めると貴族になりすまし、貴族とまるっきり変わらない政治と生活をしました。	Though Taira no Kiyomori had been a warrior as well, after defeating         the Genji and beginning to govern, he pretended to be of the nobility         and conducted his government and lifestyle exactly as had the nobility.	平清盛も武士でしたが、源氏を敗って天下を治めると<a onclick="show('../grammar/26.html')">貴族になりすまし</a>、貴族とまるっきり変わらない政治と生活をしました。	<a onclick="show('../vocab/1737.html')">平清盛</a>も<a onclick="show('../vocab/308.html')">武士</a>でしたが、<a onclick="show('../vocab/303.html')">源氏</a>を<a onclick="show('../vocab/1743.html')">敗って</a><a onclick="show('../vocab/317.html')">天下</a>を<a onclick="show('../vocab/601.html')">治め</a>ると<a onclick="show('../vocab/713.html')">貴族</a>に<a onclick="show('../vocab/1744.html')">なりすまし</a>、貴族と<a onclick="show('../vocab/329.html')">まるっきり</a><a onclick="show('../vocab/1745.html')">変わらない</a><a onclick="show('../vocab/26.html')">政治</a>と<a onclick="show('../vocab/1607.html')">生活</a>をしました。	平清盛も武士でしたが、源氏を敗って天下を治めると貴族になりすまし、貴族とまるっきり変わらない政治と生活をしました。
lesson05	05_12	sound/05_12.mov	一方、頼朝は貴族の政治や生活のまねをしないで武士の政府を築き上げました。	On the other hand, Yoritomo, not imitating the politics and lifestyle of the nobles, created a government of the military.	一方、頼朝は貴族の政治や生活のまねをしないで武士の政府を築き上げました。	<a onclick="show('../vocab/330.html')">一方</a>、<a onclick="show('../vocab/1740.html')">頼朝</a>は<a onclick="show('../vocab/713.html')">貴族</a>の<a onclick="show('../vocab/26.html')">政治</a>や<a onclick="show('../vocab/1607.html')">生活</a>の<a onclick="show('../vocab/331.html')">まね</a>をしないで<a onclick="show('../vocab/308.html')">武士</a>の<a onclick="show('../vocab/1649.html')">政府</a>を<a onclick="show('../vocab/332.html')">築き上げ</a>ました。	一方、頼朝は貴族の政治や生活のまねをしないで武士の政府を築き上げました。
lesson05	05_13	sound/05_13.mov	この点で、鎌倉時代は日本の歴史上、非常に大切な時代です。	In this respect, the Kamakura period is very significant in Japanese history.	この点で、鎌倉時代は日本の歴史上、非常に大切な時代です。	この点で、<a onclick="show('../vocab/2007.html')">鎌倉</a><a onclick="show('../vocab/1746.html')">時代</a>は日本の<a onclick="show('../vocab/333.html')">歴史上</a>、<a onclick="show('../vocab/709.html')">非常に</a><a onclick="show('../vocab/1612.html')">大切</a>な時代です。	この点で、鎌倉時代は日本の歴史上、非常に大切な時代です。
lesson05	05_14	sound/05_14.mov	源氏と平家の戦いは、とてもおもしろいエピソ−ドでいっぱいで、それを題材にしてたくさんの物語が書かれました。	The battles between the Genji and the Heike are filled with many very interesting episodes, and many stories were written treating them.	源氏と平家の戦いは、とてもおもしろいエピソ−ドでいっぱいで、それを題材にしてたくさんの物語が書かれました。	<a onclick="show('../vocab/303.html')">源氏</a>と<a onclick="show('../vocab/304.html')">平家</a>の<a onclick="show('../vocab/1747.html')">戦い</a>は、とても<a onclick="show('../vocab/1582.html')">おもしろい</a>エピソ−ドでいっぱいで、それを<a onclick="show('../vocab/162.html')">題材</a>にしてたくさんの<a onclick="show('../vocab/1665.html')">物語</a>が書かれました。	源氏と平家の<a onclick="show_gif('../kanji/122.gif')">戦</a>いは、とてもおもしろいエピソ−ドでいっぱいで、それを題材にしてたくさんの物語が書かれました。
lesson05	05_15	sound/05_15.mov	その中で最も代表的なのが「平家物語」だと思います。	I feel the most representative of these is "Heike Monogatari."	その中で最も代表的なのが「平家物語」だと思います。	その中で最も<a onclick="show('../vocab/334.html')">代表的</a>なのが「<a onclick="show('../vocab/1749.html')">平家物語</a>」だと思います。	その中で最も代表的なのが「平家物語」だと思います。
lesson05	05_16	sound/05_16.mov	義経に率いられた源氏の武士達の力強い姿と、京都から西へ西へと追われて行く平家のはかない最後が、瀬戸内海を背景に何とも言えない美しさで描かれています。	Against the backdrop of the Seto Inland Sea, it depicts with indescribable beauty the powerful figure of the Genji warriors lead by Yoshitsune and the pitiful end of the Heike as they fled ever westward from Kyōto.	義経に率いられた源氏の武士達の力強い姿と、京都から西へ西へと追われて行く平家のはかない最後が、瀬戸内海を背景に<a onclick="show('../grammar/28.html')">何とも言えない</a>美しさで描かれています。	<a onclick="show('../vocab/1998.html')">義経</a>に<a onclick="show('../vocab/335.html')">率い</a>られた<a onclick="show('../vocab/303.html')">源氏</a>の<a onclick="show('../vocab/308.html')">武士</a>達の<a onclick="show('../vocab/336.html')">力強い</a><a onclick="show('../vocab/337.html')">姿</a>と、<a onclick="show('../vocab/1456.html')">京都</a>から西へ西へと<a onclick="show('../vocab/338.html')">追わ</a>れて行く<a onclick="show('../vocab/304.html')">平家</a>の<a onclick="show('../vocab/339.html')">はかない</a><a onclick="show('../vocab/1750.html')">最後</a>が、<a onclick="show('../vocab/340.html')">瀬戸内海</a>を<a onclick="show('../vocab/341.html')">背景</a>に<a onclick="show('../vocab/2001.html')">何とも</a>言えない美しさで<a onclick="show('../vocab/1298.html')">描か</a>れています。	義経に率いられた源氏の武士達の力強い姿と、京都から西へ西へと<a onclick="show_gif('../kanji/121.gif')">追</a>われて行く平家のはかない最後が、瀬戸内海を背景に何とも言えない美しさで描かれています。
lesson05	05_17	sound/05_17.mov	軍記物語なのですが、戦争の勝敗や血なまぐささを全く感じさせない見事な作品です。	Though a military chronicle, it is a skillful work that brings neither the bloodiness nor the sense of victory and defeat of war.	軍記物語なのですが、戦争の勝敗や血なまぐささを全く感じさせない見事な作品です。	<a onclick="show('../vocab/343.html')">軍記物語</a>なのですが、<a onclick="show('../vocab/1499.html')">戦争</a>の<a onclick="show('../vocab/344.html')">勝敗</a>や<a onclick="show('../vocab/345.html')">血なまぐさ</a>さを<a onclick="show('../vocab/1793.html')">全く</a><a onclick="show('../vocab/728.html')">感じ</a>させない<a onclick="show('../vocab/346.html')">見事な</a><a onclick="show('../vocab/152.html')">作品</a>です。	軍記物語なのですが、<a onclick="show_gif('../kanji/122.gif')">戦</a><a onclick="show_gif('../kanji/123.gif')">争</a>の<a onclick="show_gif('../kanji/124.gif')">勝</a>敗や<a onclick="show_gif('../kanji/125.gif')">血</a>なまぐささを全く感じさせない見事な作品です。
lesson05	05_18	sound/05_18.mov	「平家物語」は当時、本として読まれただけでなく、全国を旅行して歩いた琵琶法師によって人々に語られました。	"Heike Monogatari" was not merely read as a book, but was also chanted to the people by biwa hōshi (lute priests) who traveled the whole of Japan.	「平家物語」は当時、本として読まれただけでなく、全国を旅行して歩いた<a onclick="show('../grammar/29.html')">琵琶法師によって</a>人々に語られました。	「<a onclick="show('../vocab/1749.html')">平家物語</a>」は<a onclick="show('../vocab/51.html')">当時</a>、本として読まれた<a onclick="show('../vocab/1642.html')">だけでなく</a>、<a onclick="show('../vocab/1752.html')">全国</a>を<a onclick="show('../vocab/1753.html')">旅行して歩いた</a><a onclick="show('../vocab/347.html')">琵琶法師</a>によって人々に語られました。	「平家物語」は当時、本として読まれただけでなく、全国を旅行して歩いた琵琶法師によって人々に語られました。
lesson05	05_19	sound/05_19.mov	琵琶法師は普通盲人で、琵琶というギタ−に似た楽器に合わせて物語を語りました。	Biwa hōshi were usually blind, and chanted their tales to the accompaniment of lutes - musical instruments resembling the guitar.	琵琶法師は普通盲人で、琵琶というギタ−に似た楽器に合わせて物語を語りました。	<a onclick="show('../vocab/347.html')">琵琶法師</a>は<a onclick="show('../vocab/1756.html')">普通</a><a onclick="show('../vocab/348.html')">盲人</a>で、琵琶というギタ−に<a onclick="show('../vocab/2146.html')">似た</a><a onclick="show('../vocab/349.html')">楽器</a>に合わせて<a onclick="show('../vocab/1665.html')">物語</a>を<a onclick="show('../vocab/1755.html')">語り</a>ました。	琵琶法師は普通盲人で、琵琶というギタ−に似た楽<a onclick="show_gif('../kanji/126.gif')">器</a>に合わせて物語を語りました。
lesson05	05_20	sound/05_20.mov	ちょうど私達が今、ラジオやテレビで音楽や劇を楽しむように、昔の人々は、寂しそうに語って歩く琵琶法師の「平家物語」に、しみじみと耳を傾けたに違いありません。	No doubt people of old listened keenly to the lonely chanting of "Heike Monogatari" by the wandering biwa hoshi just as we today enjoy music and drama on T.V. and radio.	ちょうど私達が今、ラジオやテレビで音楽や劇を楽しむように、昔の人々は、寂しそうに語って歩く琵琶法師の「平家物語」に、しみじみと耳を傾けたに違いありません。	ちょうど私達が今、ラジオやテレビで音楽や<a onclick="show('../vocab/350.html')">劇</a>を楽しむように、<a onclick="show('../vocab/1599.html')">昔</a>の人々は、<a onclick="show('../vocab/351.html')">寂しそう</a>に語って歩く<a onclick="show('../vocab/347.html')">琵琶法師</a>の「<a onclick="show('../vocab/1749.html')">平家物語</a>」に、<a onclick="show('../vocab/94.html')">しみじみと</a><a onclick="show('../vocab/353.html')">耳を傾け</a>たに<a onclick="show('../vocab/1669.html')">違いありません</a>。	ちょうど<a onclick="show_gif('../kanji/127.gif')">私</a>達が今、ラジオやテレビで音楽や<a onclick="show_gif('../kanji/128.gif')">劇</a>を楽しむように、昔の人々は、寂しそうに語って歩く琵琶法師の「平家物語」に、しみじみと耳を傾けたに違いありません。
